title,filename,permalink,transcription,translation
"Great Britain Board of Trade plantation reports [5], 1717-1722",991411058805867_Ayer_MS_339_00383-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WVG4K,"761.

Convenir, négocier, traiter et conclusse avec les commissaires de nôtres frère le Roy de la Grande Bretagne, pareillement munis de pouvoirs en bonne forme tous et chacun les points dont l'examen et la discution ont été remis pas les d'articles aux commissaires de part et  d'autre, arrêter a cet égard et Signer tels traites, articles et Conventions que les leurs Marechal d'Estrées et Abbé Dubois aviserons bon être voulant qu'ils agissent en cette occasion avec la même autorité que nous ferions et pourrions faire si nous y étions presens en personne, encore qu'il y eut quelque chose qui requit un Mandement plus spécial non contenu en ces présentes.  Promettent en foy et parole de Roy d'avoir agréable, tenir ferme et stable a toujours, accomplir et exécuter ponctuellement tout ce que les Sirs Marechal D'Estrées et Abbé Dubois auront stipule, promis et Signe en vertu du presens pouvoir, sans jamais y Contrevenir ny permettre qu’il y soit contrevenu pour quelque Cause ou fous quelque prétexte que ce puisse être, comme aussi d'en faire expédier nos lettres de ratification en bonne forme pour être échangées dans  le temps dont il sera convenu.  Car tel est notre 

plaisir

Possible translation:

To agree, negotiate, deal and conclude with the Commissioners of our brother the King of Great Britain, similarly equipped with powers in good shape each and every point which examination and discussion were not handed over from the articles to the Commissioners on both sides, to stop in this regard and Sign such treaties, articles and Conventions that their Marechal of Estrées and Abbé Dubois will advise wanting in good faith that they act on this occasion with the same authority that we could do and can do if we had been present there in person even though there was something that required a more special Mandate not contained in these present.  Promising in the faith and work of the King to have agreed, to hold firmly and always has stable, accomplish and execute punctually everything that Sirs Marechal of Estrées and Abbé Dubois stipulated, promised and signed by virtue of their present power without every contravening it nor allowing it to be contravened for some Cause or some crazy pretext that it can be, as well as to have our ratification letters sent in good shape to be exchanged within the timer period agreed.  Because this is our 

pleasure",
"Great Britain Board of Trade plantation reports [5], 1717-1722",991411058805867_Ayer_MS_339_00384-0.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W70J5,"762.

plaisir, en témoin de quoy nous avons fait mettre notre Scellé à les présentes.  Donné à Paris le 24e Jour d'Octobre l'an de Grace mil Sept cent dix-neuf, et de notre Règne le cinquième.  Signe Louis et sur le reply par le Roy le Duc D'Orléans Régent présent, Signe Le Blanc et  Scellé du grand Sceau en Cire Jaune.


Possible translation:

Pleasure, as a witness to what we have done to put our Seal by those present.  Performed in Paris the 24th day of October the year of our Lord one thousand seven hundred nineteen, and of our King the 5th.  Signed Louis and on the response by the present King the Duke of Orleans, Signed the Blank and Sealed by the great Seal in Yellow Wax.",
"Great Britain Board of Trade plantation reports [5], 1717-1722",991411058805867_Ayer_MS_339_00384-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W7CLO,"763.

Georgius Dei Gratia Magna Britannia Francia & Hibernia Rex Fidei Defensor, Dux Brunsrvice et Suneburgi, Sacri Romani Imperii Archi-Thesaurarius et Princeps Elector &c, Omnibus et Singulis ad quos prasentes Sitera pervenerint, Salutem, Quandoquidem per Tractatum pacis Trajecti ad Rhenum die tricesimoprimo/undecimo Mensis martii/Aprilis Anno Millessimo Septimgentisimo Decimo tertio inter Sororem Nostram,  percharissimam Serenissimam et potentissimam principem Annam, Magna Britannia &c:a, tunc Reginam et Serenissimum, potentissimumas principem Sudovicum, Decimum quartum tunc Regem Christianissimum, initum conclusumas: inter alia pactum  si't & conventum, ut per Comissarios utrinq nominandos decernatur de certis quibusdam Negotiis in Articulis decimo, undecimo, Duodecimo Decimo tertio, Decimo quarto & decimo quinto ejusdem Tractatus memoratis, ubi agitur de restituendis Regno Magna Britannia Sinu & Frato de Hudson, cum Terris, Maribus & aliis ad eadom Spectantibus, atq de Finibus inter dictum Sinum de Hudson & Soca ad Gallos Spectantia

statuendis",
"Great Britain Board of Trade plantation reports [5], 1717-1722",991411058805867_Ayer_MS_339_00385-0.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WVX3R,"764.

statuendis; de Satisfactione faciendâ Souetati Anglica, in dictum Sinum Meriaturam exercenti, de Damnis omnibus et Spolys, Colloniys ipsorum Navibus, personum et Bonis per Hostiles Gallorum Incursiones et Depradationes vigente paceillatis, de Quarimoniss subditorum Bretannicorum super navibus tempore pasper Gallos captis, ut & super Damius Insula Montserrat nuncupata perpes de ys qua quaruntur Subditi Gallici raone Compositionis in Insula Nevisiane et Arce Gambiensi, de Cessione Nova Scosive Accadia, cum omnibus qua ad eadem pendent, de piscatura ad Insula Terra Nova Lettora exercendâ, alysq:n in pradu: articrulis contentis et fusius specialysq:n expressis.  Sciatis igitur, quod ut omnipramemorata decernantur, stabilianteac ut omnis Difficultatis et inter Subdutring nostros Dissentionis Ansa tollam Nos Fide & prudentiâ Fidelium & Dilectorum nobis Danielis Pulteney armigeruneris Comissariirum Nostrorum pro Negotys ad Comercia, Coloniasq:r nostras partes transmarinas spectantibus, ac Martini Bladen armigeri, dictorum Comissariorum nostrorum aliris, afficina nostra Monetaria Contrarotulatoris, 

inferioris",
"Great Britain Board of Trade plantation reports [5], 1717-1722",991411058805867_Ayer_MS_339_00385-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WVLRP,"765.

inferioris parliamenti Domus et in Magna Britanniâ et in Hibernia Senatoris, ac unius e& Hibernici nostri privati Conselii Conciliariss, plurimum confisi, Ipsos fecimus, nominavimus et constituimus sicut per prasentes, facimus, nominamus & constituimus Comissarios et Deputatos nostros, Dantes eisdem et unicuiq: eorumdem, altero absente, plenam potestatem atq: authoritatem cum boni Fratris nostri Regis Christianissimi Commissaris vel Comissariis sufficienti itidem potestate munito vel munitis, conveniendi, tractandi, concludendiq: de & super rebus ijs omnibus & Lingulis qua per supreainemoratos, decimum undecimum, Duodecimum, Decimum tertium Decimum quartum et Decimum quintum Tractatus prafati Articulos a Comissariss utriusq partis decernendos, statuendosq: designantur Damus insuper pradictis Comissariss Nostris, ac absente altero unicuiq corum, potestatem atq Authoritatem plenam Instrumenta quavis in Opera supera nominato, exequenda necessaria conficiendi, ac nostros Nomine signandi promittentes bona fide et Verbo Regio Nos, omnia et singula qua a dictis nostris Commissariss et Deputatis, sive in Alterius

Absentiâ",
"Great Britain Board of Trade plantation reports [5], 1717-1722",991411058805867_Ayer_MS_339_00386-0.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WVWVW,"766.

Absentiâ ab utrovis eorum super pransis pacta conclusa & signata fuerint, grata, rata & accepta habituros, omniq meliori modo & formâ confirmaturos.  In quorum omnium majus Robur et Testimonium prasentibus manibus propriis Custodum et Justiciariorum Regni nostri Magna Britannia signatis, magnum nostrum Magna Britannia Sigillum appendi jussimus.  Qua dabantur apud Whitehall die tertio mensis Septembris, Anno Domini Milessimo Septingentesimo decimo nono, Regniq nostri Sexto.

Parker C                           Argyll & Greenvich
Roxburghe                        Berkely J. Craggs",
"Great Britain Board of Trade plantation reports [5], 1717-1722",991411058805867_Ayer_MS_339_00387-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WV1AB,"769.

Gentlemen,

We have receiv'd Mr. Blanden's Letter of the 11th Inst: N: P: with the Copy of his Memorial, relating to Hudson's Bay, to which we have no Objection.

We have also receiv'd a Letter from Mr. Delafaye by Order of the Lords Justices, relating to that Article of your Instructions, which requires you to correspond with Us &c: a Copy whereof is here inclos'd for your Information.

There is one thing in which we must desire your Assistance, and is as follows,
By the 9th Article of the Treaty of Comerce with France at Utrecht, it is provided, ""That the Duties payable in France by the Subjects of Great Britain for Goods Imported and Exported, shall be paid according to the Tenour of the Tarif of 1664, and shall not exceed the Rule therein settled in the provinces, whereof mention is there made, and in the other Provinces the Duty shall not be payable otherwise than according to the Rule at that time prescrib'd.""  Upon which the following Query has arisen; By what Rule or Rules were the Duties paid in the several Provinces of France, that were not comprehended in the Tarif.

The Hon:ble Dan'l Pulteney & Martin Bladen Esq:s",
"Great Britain Board of Trade plantation reports [5], 1717-1722",991411058805867_Ayer_MS_339_00388-0.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WOQX4,"770.

Tarif of 1664?  If by Tarifs that were respectively us'd in those Provinces, We des:e that if possible you wou'd procure & send us the same.

We further desire that when you can get the Copy of the Treaty, by which the Mars:l.d'Estrées pretends King Charles 2d gave up the Island St. Lucia to the French, as mentioned in Mr. Bladen's Letter of 7th Ins:t, you wou'd communicate the same to Us, as soon as conveniently you can.

We send you inclos'd S:r Nath: Lloyds' Answer to several Queries referr'd to him relating to the Capitulation of Nevis.  We are 

Gentlemen

Your most obedient humble Servants, 

Whitehall Nov:r 12t: 1719

J: Chetwynd
Charles Cooke
T. Pelham",
"Great Britain Board of Trade plantation reports [5], 1717-1722",991411058805867_Ayer_MS_339_00389-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WVT2K,"773-7.

By the 9th Article of the Treaty of Comerce with France at Utrecht, it is provided --""That the Dutys payable in France by the Subjects of Gr: Britain for Goods imported & exported shall be paid according to the Tenour of the Tariff of 1664, and shall not exceed the Rule therein settled in the provinces, whereof mention in there made; And in the other Provinces the Duty shall not be payable otherwise then according to the Rule at that time prescribed -- The Query is; By what Rule or Rules were the Duties paid in the several Provinces of France that were not comprehended in the Tariff of 1664? _____",
"Great Britain Board of Trade plantation reports [5], 1717-1722",991411058805867_Ayer_MS_339_00391-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WVC9O,"777.

Sir

We have receiv'd your Letter of the 5th Ins:t: N: S:, and are very much oblig'd to you for the Information you give Us therein, and hope you be so kind to send Us from time to time, what Accounts you can get of the Missisippi Settlements, or anything else that you may think of Service here.  We have not yet seen Mr. Bladen, so cannot tell whether he has brought the Edicts you mention to Our Secretary relating to the Missisippi Company.  If he has not brought them, we shall let you know it, & desire you will let Us have them by the first Opportunity.  We are  

Sirs

Your most humble Servants,

Whitehall
Dec:r 3d: 1719

Dominique Westmorland
J. Chetwynd
Charles Cooke
T. Pelham

Hon:ble Dan:l Pulteney Esq:re",
